;body_0_r;body_0_rdot;body_0_phi;body_0_phidot;body_1_r;body_1_rdot;body_1_phi;body_1_phidot;body_2_r;body_2_rdot;body_2_phi;body_2_phidot
0;1.0000001;0.40488462418323573;0.0;0.24340322923876195;1.0000001;0.40488462418323573;3.141592653589793;0.24340322923876195;1e-07;0.8097692483664715;0.0;-2.898189424351031
1;1.0003994846243334;0.3998828283269212;-0.00199999940000012;-2.0009982025031374;1.0003994846243334;0.3998828283269212;3.139592654189793;-2.0009982025031374;2000000000000000.2;2.0000000000000003e+18;-2.0000000000000003e+18;-2.0000000000000003e+21
2;1.000799865656654;0.4008774396334393;-0.003997604406035405;-1.9986026102719145;1.000799865656654;0.4008774396334393;3.1375950491837576;-1.9986026102719145;4000000000000000.5;2.0000000000000003e+18;-2.0000000000000003e+18;-2.500156249999999e-46
3;1.0012012395036;0.4018684564877495;-0.00599281287929373;-1.9962048781803698;1.0012012395036;0.4018684564877495;3.1355998407104995;-1.9962048781803698;6000000000000001.0;2.0000000000000003e+18;-2.0000000000000003e+18;-3.1254629629629614e-47
4;1.0016036025696293;0.4028558767427453;-0.007985622723383427;-1.9938050486700967;1.0016036025696293;0.4028558767427453;3.13360703086641;-1.9938050486700967;8000000000000001.0;2.0000000000000003e+18;-2.0000000000000003e+18;-9.261212384259255e-48
5;1.0020069512570855;0.4038396983189794;-0.009976031884183407;-1.9914031640327332;1.0020069512570855;0.4038396983189794;3.13161662170561;-1.9914031640327332;1.0000000000000002e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-3.907249999999998e-48
6;1.0024112819662672;0.40481991920438715;-0.011964038349692311;-1.9889992664089964;1.0024112819662672;0.40481991920438715;3.129628615240101;-1.9889992664089964;1.2000000000000002e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-2.0005787037037027e-48
7;1.0028165910954943;0.40579653745400857;-0.013949640149876716;-1.9865933977877261;1.0028165910954943;0.40579653745400857;3.1276430134399167;-1.9865933977877261;1.4000000000000002e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.1577718388942874e-48
8;1.0032228750411751;0.40676955118970914;-0.0159328353565184;-1.984185600004955;1.0032228750411751;0.40676955118970914;3.125659818233275;-1.984185600004955;1.6000000000000002e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-7.291071143859326e-49
9;1.0036301301978736;0.4077389585998988;-0.017913622083060694;-1.98177591474299;1.0036301301978736;0.4077389585998988;3.123679031506733;-1.98177591474299;1.8000000000000002e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-4.884527177640601e-49
10;1.004038352958375;0.4087047579392497;-0.019891998484453933;-1.979364383529513;1.004038352958375;0.4087047579392497;3.1217006551053395;-1.979364383529513;2.0000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-3.4306052812071315e-49
11;1.0044475397137522;0.4096669475284129;-0.02186796275700003;-1.9769510477366954;1.0044475397137522;0.4096669475284129;3.1197246908327934;-1.9769510477366954;2.2000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-2.500939143501126e-49
12;1.0048576868534318;0.4106255257537329;-0.02384151313819617;-1.9745359485803333;1.0048576868534318;0.4106255257537329;3.117751140451597;-1.9745359485803333;2.4000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.879010381883573e-49
13;1.0052687907652595;0.411580491066962;-0.02581264790657768;-1.9721191271189993;1.0052687907652595;0.411580491066962;3.1157800056832157;-1.9721191271189993;2.6000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.4473282169288079e-49
14;1.0056808478355657;0.41253184198497234;-0.027781365381560022;-1.9697006242532016;1.0056808478355657;0.41253184198497234;3.1138112882082334;-1.9697006242532016;2.8000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.1383708784573712e-49
15;1.0060938544492295;0.41347957708946736;-0.029747663923280016;-1.9672804807245736;1.0060938544492295;0.41347957708946736;3.1118449896665132;-1.9672804807245736;3.0000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-9.114490875715362e-50
16;1.0065078069897446;0.4144236950266917;-0.03171154193243624;-1.9648587371150714;1.0065078069897446;0.4144236950266917;3.109881111657357;-1.9648587371150714;3.2000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-7.410459165219905e-50
17;1.006922701839283;0.41536419450713996;-0.033672997850128644;-1.9624354338461887;1.006922701839283;0.41536419450713996;3.107919655739664;-1.9624354338461887;3.4000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-6.106059895303274e-50
18;1.007338535378759;0.4163010743052646;-0.0356320301576974;-1.9600106111781872;1.007338535378759;0.4163010743052646;3.1059606234320953;-1.9600106111781872;3.6000000000000004e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-5.090683953604793e-50
19;1.0077553039878935;0.4172343332591821;-0.037588637376561;-1.9575843092093497;1.0077553039878935;0.4172343332591821;3.104004016213232;-1.9575843092093497;3.800000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-4.28851652460266e-50
20;1.0081730040452772;0.41816397027037855;-0.03954281806805363;-1.9551565678752372;1.0081730040452772;0.41816397027037855;3.1020498355217394;-1.9551565678752372;4.000000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-3.6464086874908852e-50
21;1.008591631928434;0.41908998430341404;-0.04149457083326181;-1.952727426947976;1.008591631928434;0.41908998430341404;3.1000980827565314;-1.952727426947976;4.200000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-3.126349746247704e-50
22;1.009011184013884;0.42001237438562583;-0.04344389431286031;-1.9502969260355472;1.009011184013884;0.42001237438562583;3.098148759276933;-1.9502969260355472;4.400000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-2.7006664247872696e-50
23;1.0094316566772055;0.4209311396068306;-0.045390787186947446;-1.947865104581104;1.0094316566772055;0.4209311396068306;3.0962018664028457;-1.947865104581104;4.600000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-2.3488861219306045e-50
24;1.0098530462930977;0.42184627911902567;-0.04733524817487963;-1.9454320018622986;1.0098530462930977;0.42184627911902567;3.0942574054149135;-1.9454320018622986;4.800000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-2.055642450886999e-50
25;1.0102753492354435;0.4227577921360893;-0.04927727603510531;-1.9429976569906262;1.0102753492354435;0.4227577921360893;3.0923153775546877;-1.9429976569906262;5.000000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.8092490740740732e-50
26;1.0106985618773698;0.4236656779334802;-0.05121686956499824;-1.94056210891078;1.0106985618773698;0.4236656779334802;3.0903757840247947;-1.94056210891078;5.200000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.600711197086936e-50
27;1.0111226805913103;0.4245699358479356;-0.05315402760069017;-1.938125396400034;1.0111226805913103;0.4245699358479356;3.088438625989103;-1.938125396400034;5.400000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.4230292396662793e-50
28;1.0115477017490657;0.4254705652771692;-0.05508874901690286;-1.9356875580676252;1.0115477017490657;0.4254705652771692;3.08650390457289;-1.9356875580676252;5.600000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.2707010098305217e-50
29;1.0119736217218647;0.4263675656795675;-0.05702103272677956;-1.9332486323541647;1.0119736217218647;0.4263675656795675;3.0845716208630134;-1.9332486323541647;5.800000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.1393609226402903e-50
30;1.012400436880425;0.4272609365738859;-0.058950877681715884;-1.930808657531059;1.012400436880425;0.4272609365738859;3.082641775908077;-1.930808657531059;6.000000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-1.0255152406291236e-50
31;1.0128281435950126;0.4281506775389436;-0.060878282871190126;-1.9283676716999438;1.0128281435950126;0.4281506775389436;3.080714370718603;-1.9283676716999438;6.200000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-9.263455157349283e-51
32;1.0132567382355029;0.42903678821331787;-0.06280324732259303;-1.9259257127921383;1.0132567382355029;0.42903678821331787;3.0787894062672;-1.9259257127921383;6.400000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-8.39561087732e-51
33;1.0136862171714394;0.42991926829503774;-0.06472577010105703;-1.9234828185681099;1.0136862171714394;0.42991926829503774;3.076866883488736;-1.9234828185681099;6.600000000000001e+16;2.0000000000000003e+18;-2.0000000000000003e+18;-7.63287284051343e-51
