;body_0_r;body_0_rdot;body_0_phi;body_0_phidot;body_1_r;body_1_rdot;body_1_phi;body_1_phidot;body_2_r;body_2_rdot;body_2_phi;body_2_phidot;body_3_r;body_3_rdot;body_3_phi;body_3_phidot;body_4_r;body_4_rdot;body_4_phi;body_4_phidot
10;0.9991163892804004;-0.1667336618267587;-0.020016114745633456;-2.005357261282779;0.9991163892804004;-0.1667336618267587;1.2366209466902838;-2.005357261282779;0.9991163892804004;-0.1667336618267587;-1.2766531761815507;-2.005357261282779;0.9991163892804004;-0.1667336618267587;2.4932580081262015;-2.005357261282779;0.9991163892804004;-0.1667336618267587;-2.5332902376174675;-2.005357261282779
11;0.9989418167463359;-0.182412075133714;-0.022021425792982108;-2.006314228628791;0.9989418167463359;-0.182412075133714;1.2346156356429352;-2.006314228628791;0.9989418167463359;-0.182412075133714;-1.2786584872288993;-2.006314228628791;0.9989418167463359;-0.182412075133714;2.4912526970788527;-2.006314228628791;0.9989418167463359;-0.182412075133714;-2.5352955486648163;-2.006314228628791
12;0.9987515651301329;-0.19809188602176458;-0.024027788353261397;-2.00736631495493;0.9987515651301329;-0.19809188602176458;1.2326092730826559;-2.00736631495493;0.9987515651301329;-0.19809188602176458;-1.2806648497891786;-2.00736631495493;0.9987515651301329;-0.19809188602176458;2.4892463345185734;-2.00736631495493;0.9987515651301329;-0.19809188602176458;-2.5373019112250956;-2.00736631495493
13;0.9985456329742923;-0.21377321429275767;-0.026035297704545046;-2.008513727106658;0.9985456329742923;-0.21377321429275767;1.2306017637313722;-2.008513727106658;0.9985456329742923;-0.21377321429275767;-1.2826723591404623;-2.008513727106658;0.9985456329742923;-0.21377321429275767;2.4872388251672897;-2.008513727106658;0.9985456329742923;-0.21377321429275767;-2.5393094205763793;-2.008513727106658
14;0.9983240187015474;-0.22945617967707593;-0.028044049350560193;-2.0097566908597173;0.9983240187015474;-0.22945617967707593;1.228593012085357;-2.0097566908597173;0.9983240187015474;-0.22945617967707593;-1.2846811107864775;-2.0097566908597173;0.9983240187015474;-0.22945617967707593;2.4852300735212745;-2.0097566908597173;0.9983240187015474;-0.22945617967707593;-2.5413181722223945;-2.0097566908597173
15;0.9980867206149382;-0.24514090182753795;-0.030054139039701642;-2.0110954510136714;0.9980867206149382;-0.24514090182753795;1.2265829223962155;-2.0110954510136714;0.9980867206149382;-0.24514090182753795;-1.286691200475619;-2.0110954510136714;0.9980867206149382;-0.24514090182753795;2.483219983832133;-2.0110954510136714;0.9980867206149382;-0.24514090182753795;-2.543328261911536;-2.0110954510136714
16;0.9978337368978923;-0.26082750031319557;-0.03206566278414763;-2.0125302714934556;0.9978337368978923;-0.26082750031319557;1.2245713986517694;-2.0125302714934556;0.9978337368978923;-0.26082750031319557;-1.288702724220065;-2.0125302714934556;0.9978337368978923;-0.26082750031319557;2.481208460087687;-2.0125302714934556;0.9978337368978923;-0.26082750031319557;-2.545339785655982;-2.0125302714934556
17;0.9975650656143118;-0.2765160946130205;-0.03407871687908513;-2.014061435458988;0.9975650656143118;-0.2765160946130205;1.222558344556832;-2.014061435458988;0.9975650656143118;-0.2765160946130205;-1.2907157783150025;-2.014061435458988;0.9975650656143118;-0.2765160946130205;2.4791954059927495;-2.014061435458988;0.9975650656143118;-0.2765160946130205;-2.5473528397509195;-2.014061435458988
18;0.9972807047086663;-0.29220680410947164;-0.03609339792205289;-2.015689245422939;0.9972807047086663;-0.29220680410947164;1.2205436635138642;-2.015689245422939;0.9972807047086663;-0.29220680410947164;-1.2927304593579703;-2.015689245422939;0.9972807047086663;-0.29220680410947164;2.4771807249497817;-2.015689245422939;0.9972807047086663;-0.29220680410947164;-2.5493675207938873;-2.015689245422939
19;0.9969806520060929;-0.307899748081935;-0.03810980283241035;-2.0174140233767197;0.9969806520060929;-0.307899748081935;1.2185272586035067;-2.0174140233767197;0.9969806520060929;-0.307899748081935;-1.2947468642683277;-2.0174140233767197;0.9969806520060929;-0.307899748081935;2.475164320039424;-2.0174140233767197;0.9969806520060929;-0.307899748081935;-2.5513839257042448;-2.0174140233767197
20;0.9966649052125024;-0.3235950457000281;-0.040128028870940816;-2.019236110924793;0.9966649052125024;-0.3235950457000281;1.2165090325649763;-2.019236110924793;0.9966649052125024;-0.3235950457000281;-1.2967650903068582;-2.019236110924793;0.9966649052125024;-0.3235950457000281;2.4731460940008936;-2.019236110924793;0.9966649052125024;-0.3235950457000281;-2.5534021517427754;-2.019236110924793
21;0.9963334619146927;-0.33929281601676003;-0.04214817365959731;-2.0211558694273957;0.9963334619146927;-0.33929281601676003;1.2144888877763198;-2.0211558694273957;0.9963334619146927;-0.33929281601676003;-1.2987852350955147;-2.0211558694273957;0.9963334619146927;-0.33929281601676003;2.471125949212237;-2.0211558694273957;0.9963334619146927;-0.33929281601676003;-2.555422296531432;-2.0211558694273957
22;0.9959863195804688;-0.35499317796153845;-0.044170335201399534;-2.023173680151768;0.9959863195804688;-0.35499317796153845;1.2124667262345177;-2.023173680151768;0.9959863195804688;-0.35499317796153845;-1.3008073966373168;-2.023173680151768;0.9959863195804688;-0.35499317796153845;2.4691037876704347;-2.023173680151768;0.9959863195804688;-0.35499317796153845;-2.5574444580732343;-2.023173680151768
23;0.9956234755587696;-0.37069625033301523;-0.0461946119004906;-2.0252899444320054;0.9956234755587696;-0.37069625033301523;1.2104424495354267;-2.0252899444320054;0.9956234755587696;-0.37069625033301523;-1.3028316733364078;-2.0252899444320054;0.9956234755587696;-0.37069625033301523;2.4670795109713435;-2.0252899444320054;0.9956234755587696;-0.37069625033301523;-2.5594687347723255;-2.0252899444320054
24;0.9952449270798027;-0.38640215179176113;-0.048221102582362285;-2.0275050838376343;0.9952449270798027;-0.38640215179176113;1.208415958853555;-2.0275050838376343;0.9952449270798027;-0.38640215179176113;-1.3048581640182795;-2.0275050838376343;0.9952449270798027;-0.38640215179176113;2.4650530202894716;-2.0275050838376343;0.9952449270798027;-0.38640215179176113;-2.5614952254541974;-2.0275050838376343
25;0.9948506712551861;-0.4021110008527609;-0.05024990651425758;-2.029819540351045;0.9948506712551861;-0.4021110008527609;1.2063871549216598;-2.029819540351045;0.9948506712551861;-0.4021110008527609;-1.3068869679501747;-2.029819540351045;0.9948506712551861;-0.4021110008527609;2.463024216357576;-2.029819540351045;0.9948506712551861;-0.4021110008527609;-2.563524029386093;-2.029819540351045
26;0.9944407050780972;-0.41782291587771947;-0.05228112342575956;-2.032233776553891;0.9944407050780972;-0.41782291587771947;1.2043559380101578;-2.032233776553891;0.9944407050780972;-0.41782291587771947;-1.3089181848616767;-2.032233776553891;0.9944407050780972;-0.41782291587771947;2.4609929994460744;-2.032233776553891;0.9944407050780972;-0.41782291587771947;-2.5655552462975946;-2.032233776553891
27;0.9940150254234307;-0.4335380150671692;-0.054314853529575685;-2.0347482758225994;0.9940150254234307;-0.4335380150671692;1.2023222079063418;-2.0347482758225994;0.9940150254234307;-0.4335380150671692;-1.3109519149654927;-2.0347482758225994;0.9940150254234307;-0.4335380150671692;2.4589592693422584;-2.0347482758225994;0.9940150254234307;-0.4335380150671692;-2.5675889764014106;-2.0347482758225994
28;0.9935736290479629;-0.44925641645236963;-0.056351197542526696;-2.0373635425331242;0.9935736290479629;-0.44925641645236963;1.2002858638933909;-2.0373635425331242;0.9935736290479629;-0.44925641645236963;-1.3129882589784436;-2.0373635425331242;0.9935736290479629;-0.44925641645236963;2.4569229253293074;-2.0373635425331242;0.9935736290479629;-0.44925641645236963;-2.5696253204143615;-2.0373635425331242
29;0.9931165125905259;-0.4649782378869886;-0.058390256706749605;-2.0400801022750956;0.9931165125905259;-0.4649782378869886;1.198246804729168;-2.0400801022750956;0.9931165125905259;-0.4649782378869886;-1.3150273181426666;-2.0400801022750956;0.9931165125905259;-0.4649782378869886;2.4548838661650847;-2.0400801022750956;0.9931165125905259;-0.4649782378869886;-2.5716643795785843;-2.0400801022750956
30;0.9926436725721889;-0.48070359703855564;-0.06043213281112421;-2.0428985020755057;0.9926436725721889;-0.48070359703855564;1.1962049286247933;-2.0428985020755057;0.9926436725721889;-0.48070359703855564;-1.3170691942470412;-2.0428985020755057;0.9926436725721889;-0.48070359703855564;2.45284199006071;-2.0428985020755057;0.9926436725721889;-0.48070359703855564;-2.573706255682959;-2.0428985020755057
31;0.9921551053964488;-0.49643261137967676;-0.0624769282129329;-2.0458193106321096;0.9921551053964488;-0.49643261137967676;1.1941601332229845;-2.0458193106321096;0.9921551053964488;-0.49643261137967676;-1.31911398964885;-2.0458193106321096;0.9921551053964488;-0.49643261137967676;2.4507971946589016;-2.0458193106321096;0.9921551053964488;-0.49643261137967676;-2.5757510510847674;-2.0458193106321096
32;0.9916508073494296;-0.5121653981790004;-0.06452474585976364;-2.048843118556689;0.9916508073494296;-0.5121653981790004;1.1921123155761537;-2.048843118556689;0.9916508073494296;-0.5121653981790004;-1.3211618072956808;-2.048843118556689;0.9916508073494296;-0.5121653981790004;2.4487493770120707;-2.048843118556689;0.9916508073494296;-0.5121653981790004;-2.5777988687315982;-2.048843118556689
33;0.9911307746000908;-0.5279020744919238;-0.06657568931166606;-2.051970538628371;0.9911307746000908;-0.5279020744919238;1.1900613721242512;-2.051970538628371;0.9911307746000908;-0.5279020744919238;-1.3232127507475833;-2.051970538628371;0.9911307746000908;-0.5279020744919238;2.4466984335601683;-2.051970538628371;0.9911307746000908;-0.5279020744919238;-2.5798498121835007;-2.051970538628371
34;0.9905950032004457;-0.5436427571510284;-0.06862986276357103;-2.055202206057173;0.9905950032004457;-0.5436427571510284;1.1880071986723462;-2.055202206057173;0.9905950032004457;-0.5436427571510284;-1.3252669241994883;-2.055202206057173;0.9905950032004457;-0.5436427571510284;2.444644260108263;-2.055202206057173;0.9905950032004457;-0.5436427571510284;-2.581903985635406;-2.055202206057173
35;0.9900434890857888;-0.5593875627562331;-0.070687371067984;-2.058538778757973;0.9900434890857888;-0.5593875627562331;1.1859496903679332;-2.058538778757973;0.9900434890857888;-0.5593875627562331;-1.3273244325039013;-2.058538778757973;0.9900434890857888;-0.5593875627562331;2.44258675180385;-2.058538778757973;0.9900434890857888;-0.5593875627562331;-2.5839614939398188;-2.058538778757973
36;0.9894762280749333;-0.5751366076646548;-0.07274831975796289;-2.0619809376351;0.9894762280749333;-0.5751366076646548;1.1838887416779542;-2.0619809376351;0.9894762280749333;-0.5751366076646548;-1.3293853811938803;-2.0619809376351;0.9894762280749333;-0.5751366076646548;2.4405258031138715;-2.0619809376351;0.9894762280749333;-0.5751366076646548;-2.5860224426297975;-2.0619809376351
37;0.9888932158704595;-0.5908900079801622;-0.07481281507039106;-2.065529386877756;0.9888932158704595;-0.5908900079801622;1.181824246365526;-2.065529386877756;0.9888932158704595;-0.5908900079801622;-1.3314498765063085;-2.065529386877756;0.9888932158704595;-0.5908900079801622;2.438461307801443;-2.065529386877756;0.9888932158704595;-0.5908900079801622;-2.5880869379422258;-2.065529386877756
38;0.988294448058973;-0.606647879542613;-0.07688096396955679;-2.0691848542664815;0.988294448058973;-0.606647879542613;1.1797560974663601;-2.0691848542664815;0.988294448058973;-0.606647879542613;-1.3335180254054744;-2.0691848542664815;0.988294448058973;-0.606647879542613;2.4363931589022774;-2.0691848542664815;0.988294448058973;-0.606647879542613;-2.5901550868413916;-2.0691848542664815
39;0.9876799201113743;-0.6224103379167601;-0.07895287417105022;-2.072948091490894;0.9876799201113743;-0.6224103379167601;1.1776841872648667;-2.072948091490894;0.9876799201113743;-0.6224103379167601;-1.3355899356069678;-2.072948091490894;0.9876799201113743;-0.6224103379167601;2.434321248700784;-2.072948091490894;0.9876799201113743;-0.6224103379167601;-2.592226997042885;-2.072948091490894
40;0.9870496273831395;-0.638177498380816;-0.08102865416598935;-2.0768198744789315;0.9870496273831395;-0.638177498380816;1.1756084072699275;-2.0768198744789315;0.9870496273831395;-0.638177498380816;-1.337665715601907;-2.0768198744789315;0.9870496273831395;-0.638177498380816;2.432245468705845;-2.0768198744789315;0.9870496273831395;-0.638177498380816;-2.594302777037824;-2.0768198744789315
41;0.9864035651146127;-0.6539494759146601;-0.08310841324558696;-2.0808010037378466;0.9864035651146127;-0.6539494759146601;1.17352864819033;-2.0808010037378466;0.9864035651146127;-0.6539494759146601;-1.3397454746815045;-2.0808010037378466;0.9864035651146127;-0.6539494759146601;2.4301657096262472;-2.0808010037378466;0.9864035651146127;-0.6539494759146601;-2.5963825361174218;-2.0808010037378466
42;0.9857417284313102;-0.6697263851876769;-0.08519226152607022;-2.084892304707205;0.9857417284313102;-0.6697263851876769;1.1714447999098467;-2.084892304707205;0.9857417284313102;-0.6697263851876769;-1.3418293229619878;-2.084892304707205;0.9857417284313102;-0.6697263851876769;2.4280818613457638;-2.084892304707205;0.9857417284313102;-0.6697263851876769;-2.5984663843979052;-2.084892304707205
43;0.9850641123442374;-0.6855083405462108;-0.08728030997396548;-2.0890946281241503;0.9850641123442374;-0.6855083405462108;1.1693567514619514;-2.0890946281241503;0.9850641123442374;-0.6855083405462108;-1.343917371409883;-2.0890946281241503;0.9850641123442374;-0.6855083405462108;2.4259938128978686;-2.0890946281241503;0.9850641123442374;-0.6855083405462108;-2.6005544328458003;-2.0890946281241503
44;0.9843707117502178;-0.7012954560006227;-0.08937267043176059;-2.093408850401208;0.9843707117502178;-0.7012954560006227;1.1672643910041562;-2.093408850401208;0.9843707117502178;-0.7012954560006227;-1.3460097318676782;-2.093408850401208;0.9843707117502178;-0.7012954560006227;2.4239014524400737;-2.093408850401208;0.9843707117502178;-0.7012954560006227;-2.6026467933035953;-2.093408850401208
45;0.9836615214322362;-0.7170878452119349;-0.09146945564395773;-2.0978358740169183;0.9836615214322362;-0.7170878452119349;1.165167605791959;-2.0978358740169183;0.9836615214322362;-0.7170878452119349;-1.3481065170798754;-2.0978358740169183;0.9836615214322362;-0.7170878452119349;2.421804667227877;-2.0978358740169183;0.9836615214322362;-0.7170878452119349;-2.604743578515792;-2.0978358740169183
46;0.982936536059794;-0.7328856214780478;-0.09357077928352968;-2.1023766279195883;0.982936536059794;-0.7328856214780478;1.1630662821523872;-2.1023766279195883;0.982936536059794;-0.7328856214780478;-1.3502078407194473;-2.1023766279195883;0.982936536059794;-0.7328856214780478;2.4197033435883046;-2.1023766279195883;0.982936536059794;-0.7328856214780478;-2.6068449021553644;-2.1023766279195883
47;0.9821957501892801;-0.748688897719514;-0.09567675597879319;-2.1070320679444694;0.9821957501892801;-0.748688897719514;1.1609603054571236;-2.1070320679444694;0.9821957501892801;-0.748688897719514;-1.352313817414711;-2.1070320679444694;0.9821957501892801;-0.748688897719514;2.417597366893041;-2.1070320679444694;0.9821957501892801;-0.748688897719514;-2.608950878850628;-2.1070320679444694
48;0.9814391582643549;-0.7644977864648533;-0.0977875013407129;-2.111803177244683;0.9814391582643549;-0.7644977864648533;1.1588495600952038;-2.111803177244683;0.9814391582643549;-0.7644977864648533;-1.3544245627766307;-2.111803177244683;0.9814391582643549;-0.7644977864648533;2.4154866215311213;-2.111803177244683;0.9814391582643549;-0.7644977864648533;-2.6110616242125477;-2.111803177244683
49;0.9806667546163503;-0.7803123998353925;-0.09990313199065015;-2.1166909667362175;0.9806667546163503;-0.7803123998353925;1.1567339294452665;-2.1166909667362175;0.9806667546163503;-0.7803123998353925;-1.356540193426568;-2.1166909667362175;0.9806667546163503;-0.7803123998353925;2.413370990881184;-2.1166909667362175;0.9806667546163503;-0.7803123998353925;-2.613177254862485;-2.1166909667362175
50;0.9798785334646841;-0.7961328495296119;-0.10202376558857092;-2.121696475557347;0.9798785334646841;-0.7961328495296119;1.1546132958473458;-2.121696475557347;0.9798785334646841;-0.7961328495296119;-1.3586608270244886;-2.121696475557347;0.9798785334646841;-0.7961328495296119;2.411250357283263;-2.121696475557347;0.9798785334646841;-0.7961328495296119;-2.615297888460406;-2.121696475557347
51;0.9790744889172911;-0.8119592468069836;-0.10414952086172768;-2.1268207715428207;0.9790744889172911;-0.8119592468069836;1.152487540574189;-2.1268207715428207;0.9790744889172911;-0.8119592468069836;-1.3607865822976455;-2.1268207715428207;0.9790744889172911;-0.8119592468069836;2.409124602010106;-2.1268207715428207;0.9790744889172911;-0.8119592468069836;-2.617423643733563;-2.1268207715428207
52;0.9782546149710701;-0.8277917024712802;-0.10628051763383042;-2.13206495171319;0.9782546149710701;-0.8277917024712802;1.1503565438020862;-2.13206495171319;0.9782546149710701;-0.8277917024712802;-1.3629175790697483;-2.13206495171319;0.9782546149710701;-0.8277917024712802;2.406993605238003;-2.13206495171319;0.9782546149710701;-0.8277917024712802;-2.6195546405056658;-2.13206495171319
53;0.9774189055123486;-0.8436303268533386;-0.10841687685472216;-2.1374301427796634;0.9774189055123486;-0.8436303268533386;1.1482201845811943;-2.1374301427796634;0.9774189055123486;-0.8436303268533386;-1.3650539382906401;-2.1374301427796634;0.9774189055123486;-0.8436303268533386;2.4048572460171114;-2.1374301427796634;0.9774189055123486;-0.8436303268533386;-2.6216909997265576;-2.1374301427796634
54;0.9765673543173635;-0.8594752297932579;-0.11055872063057501;-2.142917501664871;0.9765673543173635;-0.8594752297932579;1.1460783408053414;-2.142917501664871;0.9765673543173635;-0.8594752297932579;-1.367195782066493;-2.142917501664871;0.9765673543173635;-0.8594752297932579;2.4027154022412587;-2.142917501664871;0.9765673543173635;-0.8594752297932579;-2.6238328435024103;-2.142917501664871
55;0.9756999550527621;-0.8753265206220117;-0.11270617225462307;-2.1485282160399675;0.9756999550527621;-0.8753265206220117;1.1439308891812934;-2.1485282160399675;0.9756999550527621;-0.8753265206220117;-1.3693432336905411;-2.1485282160399675;0.9756999550527621;-0.8753265206220117;2.400567950617211;-2.1485282160399675;0.9756999550527621;-0.8753265206220117;-2.625980295126458;-2.1485282160399675
56;0.9748167012761195;-0.8911843081424559;-0.11485935623844885;-2.154263504878477;0.9748167012761195;-0.8911843081424559;1.1417777051974676;-2.154263504878477;0.9748167012761195;-0.8911843081424559;-1.371496417674367;-2.154263504878477;0.9748167012761195;-0.8911843081424559;2.398414766633385;-2.154263504878477;0.9748167012761195;-0.8911843081424559;-2.628133479110284;-2.154263504878477
57;0.9739175864364772;-0.9070487006097098;-0.1170183983438405;-2.160124619027338;0.9739175864364772;-0.9070487006097098;1.139618663092076;-2.160124619027338;0.9739175864364772;-0.9070487006097098;-1.3736554597797586;-2.160124619027338;0.9739175864364772;-0.9070487006097098;2.396255724527993;-2.160124619027338;0.9739175864364772;-0.9070487006097098;-2.630292521215676;-2.160124619027338
58;0.9730026038749001;-0.9229198057108893;-0.11918342561523732;-2.1661128417955973;0.9730026038749001;-0.9229198057108893;1.137453635820679;-2.1661128417955973;0.9730026038749001;-0.9229198057108893;-1.3758204870511554;-2.1661128417955973;0.9730026038749001;-0.9229198057108893;2.3940906972565963;-2.1661128417955973;0.9730026038749001;-0.9229198057108893;-2.6324575484870727;-2.1661128417955973
59;0.9720717468250554;-0.9387977305441698;-0.12135456641278193;-2.17222948956122;0.9720717468250554;-0.9387977305441698;1.1352824950231344;-2.17222948956122;0.9720717468250554;-0.9387977305441698;-1.3779916278487;-2.17222948956122;0.9720717468250554;-0.9387977305441698;2.391919556459052;-2.17222948956122;0.9720717468250554;-0.9387977305441698;-2.634628689284617;-2.17222948956122
60;0.9711250084138118;-0.9546825815971561;-0.1235319504459974;-2.178475912396524;0.9711250084138118;-0.9546825815971561;1.1331051109899188;-2.178475912396524;0.9711250084138118;-0.9546825815971561;-1.3801690118819157;-2.178475912396524;0.9711250084138118;-0.9546825815971561;2.3897421724258363;-2.178475912396524;0.9711250084138118;-0.9546825815971561;-2.6368060733178327;-2.178475912396524
61;0.9701623816618611;-0.9705744647245356;-0.12571570880810864;-2.1848534947127196;0.9701623816618611;-0.9705744647245356;1.1309213526278077;-2.1848534947127196;0.9701623816618611;-0.9705744647245356;-1.3823527702440268;-2.1848534947127196;0.9701623816618611;-0.9705744647245356;2.387558414063725;-2.1848534947127196;0.9701623816618611;-0.9705744647245356;-2.638989831679944;-2.1848534947127196
62;0.9691838594843627;-0.9864734851249893;-0.12790597401102777;-2.1913636559241123;0.9691838594843627;-0.9864734851249893;1.1287310874248886;-2.1913636559241123;0.9691838594843627;-0.9864734851249893;-1.384543035446946;-2.1913636559241123;0.9691838594843627;-0.9864734851249893;2.3853681488608056;-2.1913636559241123;0.9691838594843627;-0.9864734851249893;-2.6411800968828634;-2.1913636559241123
63;0.9681894346916111;-1.0023797473173373;-0.13010288002102322;-2.1980078511324783;0.9681894346916111;-1.0023797473173373;1.1265341814148933;-2.1980078511324783;0.9681894346916111;-1.0023797473173373;-1.3867399414569412;-2.1980078511324783;0.9681894346916111;-1.0023797473173373;2.38317124285081;-2.1980078511324783;0.9681894346916111;-1.0023797473173373;-2.643377002892859;-2.1980078511324783
64;0.9671790999897281;-1.0182933551158901;-0.13230656229509394;-2.2047875718322114;0.9671790999897281;-1.0182933551158901;1.1243304991408225;-2.2047875718322114;0.9671790999897281;-1.0182933551158901;-1.388943623731012;-2.2047875718322114;0.9671790999897281;-1.0182933551158901;2.3809675605767393;-2.2047875718322114;0.9671790999897281;-1.0182933551158901;-2.6455806851669297;-2.2047875718322114
65;0.9661528479813793;-1.0342144116049812;-0.13451715781806955;-2.211704346636802;0.9661528479813793;-1.0342144116049812;1.1221199036178469;-2.211704346636802;0.9661528479813793;-1.0342144116049812;-1.3911542192539876;-2.211704346636802;0.9661528479813793;-1.0342144116049812;2.3787569650537637;-2.211704346636802;0.9661528479813793;-1.0342144116049812;-2.6477912806899053;-2.211704346636802
66;0.965110671166518;-1.0501430191126508;-0.13673480514045852;-2.2187597420272636;0.965110671166518;-1.0501430191126508;1.119902256295458;-2.2187597420272636;0.965110671166518;-1.0501430191126508;-1.3933718665763766;-2.2187597420272636;0.965110671166518;-1.0501430191126508;2.3765393177313747;-2.2187597420272636;0.965110671166518;-1.0501430191126508;-2.6500089280122943;-2.2187597420272636
67;0.964052561943154;-1.0660792791834541;-0.13895964441706699;-2.225955363123136;0.964052561943154;-1.0660792791834541;1.1176774170188495;-2.225955363123136;0.964052561943154;-1.0660792791834541;-1.395596705852985;-2.225955363123136;0.964052561943154;-1.0660792791834541;2.374314478454766;-2.225955363123136;0.964052561943154;-1.0660792791834541;-2.652233767288903;-2.225955363123136
68;0.9629785126081511;-1.0820232925503621;-0.14119181744641143;-2.233292854476707;0.9629785126081511;-1.0820232925503621;1.115445243989505;-2.233292854476707;0.9629785126081511;-1.0820232925503621;-1.3978288788823294;-2.233292854476707;0.9629785126081511;-1.0820232925503621;2.3720823054254216;-2.233292854476707;0.9629785126081511;-1.0820232925503621;-2.6544659403182473;-2.233292854476707
69;0.9618885153580533;-1.097975159105726;-0.14343146771094897;-2.2407739008911425;0.9618885153580533;-1.097975159105726;1.1132055937249674;-2.2407739008911425;0.9618885153580533;-1.097975159105726;-1.400068529146867;-2.2407739008911425;0.9618885153580533;-1.097975159105726;2.369842655160884;-2.2407739008911425;0.9618885153580533;-1.097975159105726;-2.656705590582785;-2.2407739008911425
70;0.9607825622899397;-1.1139349778712724;-0.14567874041815004;-2.248400228263203;0.9607825622899397;-1.1139349778712724;1.1109583210177663;-2.248400228263203;0.9607825622899397;-1.1139349778712724;-1.4023158018540682;-2.248400228263203;0.9607825622899397;-1.1139349778712724;2.367595382453683;-2.248400228263203;0.9607825622899397;-1.1139349778712724;-2.658952863289986;-2.248400228263203
71;0.9596606454023108;-1.129902846967096;-0.14793378254243852;-2.2561736044512846;0.9596606454023108;-1.129902846967096;1.1087032788934779;-2.2561736044512846;0.9596606454023108;-1.129902846967096;-1.4045708439783566;-2.2561736044512846;0.9596606454023108;-1.129902846967096;2.3653403403293947;-2.2561736044512846;0.9596606454023108;-1.129902846967096;-2.6612079054142743;-2.2561736044512846
