;body_0_r;body_0_rdot;body_0_phi;body_0_phidot;body_1_r;body_1_rdot;body_1_phi;body_1_phidot;body_2_r;body_2_rdot;body_2_phi;body_2_phidot;body_3_r;body_3_rdot;body_3_phi;body_3_phidot
13;0.9989839539113361;-0.1463203007914763;-0.026025155330677945;-2.0062620727382314;0.9989839539113361;-0.1463203007914763;1.5447711714642185;-2.0062620727382314;0.9989839539113361;-0.1463203007914763;-1.5968214821255746;-2.0062620727382314;0.9989839539113361;-0.1463203007914763;3.1155674982591153;-2.0062620727382314
14;0.998832389712202;-0.15680828423518772;-0.028031264016416094;-2.007112196764842;0.998832389712202;-0.15680828423518772;1.5427650627784804;-2.007112196764842;0.998832389712202;-0.15680828423518772;-1.5988275908113128;-2.007112196764842;0.998832389712202;-0.15680828423518772;3.113561389573377;-2.007112196764842
15;0.9986703373428658;-0.1672966538751848;-0.030038286069800527;-2.0080260530039755;0.9986703373428658;-0.1672966538751848;1.540758040725096;-2.0080260530039755;0.9986703373428658;-0.1672966538751848;-1.600834612864697;-2.0080260530039755;0.9986703373428658;-0.1672966538751848;3.1115543675199926;-2.0080260530039755
16;0.9984977964044517;-0.17778543502166932;-0.03204628530888761;-2.009003759271538;0.9984977964044517;-0.17778543502166932;1.538750041486009;-2.009003759271538;0.9984977964044517;-0.17778543502166932;-1.6028426121037842;-2.009003759271538;0.9984977964044517;-0.17778543502166932;3.1095463682809057;-2.009003759271538
17;0.9983147664728225;-0.18827465288387096;-0.034055325677799626;-2.0100454417006492;0.9983147664728225;-0.18827465288387096;1.536741001117097;-2.0100454417006492;0.9983147664728225;-0.18827465288387096;-1.6048516524726961;-2.0100454417006492;0.9983147664728225;-0.18827465288387096;3.1075373279119938;-2.0100454417006492
18;0.9981212470986839;-0.19876433256345968;-0.036065471255071396;-2.0111512347752516;0.9981212470986839;-0.19876433256345968;1.5347308555398251;-2.0111512347752516;0.9981212470986839;-0.19876433256345968;-1.606861798049968;-2.0111512347752516;0.9981212470986839;-0.19876433256345968;3.105527182334722;-2.0111512347752516
19;0.9979172378076955;-0.2092544990479105;-0.038076786262032765;-2.0123212813659674;0.9979172378076955;-0.2092544990479105;1.5327195405328637;-2.0123212813659674;0.9979172378076955;-0.2092544990479105;-1.6088731130569294;-2.0123212813659674;0.9979172378076955;-0.2092544990479105;3.1035158673277605;-2.0123212813659674
20;0.9977027381005881;-0.21974517720381756;-0.04008933507122917;-2.013555732768235;0.9977027381005881;-0.21974517720381756;1.5307069917236673;-2.013555732768235;0.9977027381005881;-0.21974517720381756;-1.6108856618661258;-2.013555732768235;0.9977027381005881;-0.21974517720381756;3.101503318518564;-2.013555732768235
21;0.9974777474532879;-0.23023639177015476;-0.04210318221488265;-2.0148547487427306;0.9974777474532879;-0.23023639177015476;1.5286931445800138;-2.0148547487427306;0.9974777474532879;-0.23023639177015476;-1.6128995090097793;-2.0148547487427306;0.9974777474532879;-0.23023639177015476;3.099489471374911;-2.0148547487427306
22;0.9972422653170477;-0.24072816735147942;-0.044118392393395496;-2.0162184975581;0.9972422653170477;-0.24072816735147942;1.526677934401501;-2.0162184975581;0.9972422653170477;-0.24072816735147942;-1.6149147191882922;-2.0162184975581;0.9972422653170477;-0.24072816735147942;3.097474261196398;-2.0162184975581
23;0.9969962911185849;-0.2512205284110766;-0.04613503048389903;-2.0176471560360105;0.9969962911185849;-0.2512205284110766;1.5246612963109973;-2.0176471560360105;0.9969962911185849;-0.2512205284110766;-1.6169313572787958;-2.0176471560360105;0.9969962911185849;-0.2512205284110766;3.0954576231058946;-2.0176471560360105
24;0.9967398242602256;-0.2617134992640405;-0.048153161548849674;-2.0191409095985575;0.9967398242602256;-0.2617134992640405;1.5226431652460466;-2.0191409095985575;0.9967398242602256;-0.2617134992640405;-1.6189494883437465;-2.0191409095985575;0.9967398242602256;-0.2617134992640405;3.093439492040944;-2.0191409095985575
25;0.9964728641200568;-0.27220710407028964;-0.0501728508446748;-2.020699952318026;0.9964728641200568;-0.27220710407028964;1.5206234759502215;-2.020699952318026;0.9964728641200568;-0.27220710407028964;-1.6209691776395716;-2.020699952318026;0.9964728641200568;-0.27220710407028964;3.091419802745119;-2.020699952318026
26;0.9961954100520849;-0.2827013668275139;-0.05219416383047071;-2.022324486969052;0.9961954100520849;-0.2827013668275139;1.5186021629644255;-2.022324486969052;0.9961954100520849;-0.2827013668275139;-1.6229904906253676;-2.022324486969052;0.9961954100520849;-0.2827013668275139;3.089398489759323;-2.022324486969052
27;0.9959074613864016;-0.29319631136404817;-0.054217166176755135;-2.0240147250831857;0.9959074613864016;-0.29319631136404817;1.5165791606181411;-2.0240147250831857;0.9959074613864016;-0.29319631136404817;-1.625013492971652;-2.0240147250831857;0.9959074613864016;-0.29319631136404817;3.0873754874130386;-2.0240147250831857
28;0.9956090174293567;-0.30369196133167137;-0.056241923774276725;-2.025770887005897;0.9956090174293567;-0.30369196133167137;1.5145544030206195;-2.025770887005897;0.9956090174293567;-0.30369196133167137;-1.6270382505691736;-2.025770887005897;0.9956090174293567;-0.30369196133167137;3.085350729815517;-2.025770887005897
29;0.9953000774637383;-0.3141883401983264;-0.058268502742883976;-2.0275932019560363;0.9953000774637383;-0.3141883401983264;1.5125278240520124;-2.0275932019560363;0.9953000774637383;-0.3141883401983264;-1.6290648295377808;-2.0275932019560363;0.9953000774637383;-0.3141883401983264;3.08332415084691;-2.0275932019560363
30;0.9949806407489601;-0.3246854712407581;-0.060296969440456046;-2.0294819080877873;0.9949806407489601;-0.3246854712407581;1.5104993573544403;-2.0294819080877873;0.9949806407489601;-0.3246854712407581;-1.6310932962353528;-2.0294819080877873;0.9949806407489601;-0.3246854712407581;3.0812956841493375;-2.0294819080877873
31;0.9946507065212568;-0.3351833775370657;-0.062327390471898024;-2.0314372525551314;0.9946507065212568;-0.3351833775370657;1.5084689363229984;-2.0314372525551314;0.9946507065212568;-0.3351833775370657;-1.6331237172667947;-2.0314372525551314;0.9946507065212568;-0.3351833775370657;3.0792652631178954;-2.0314372525551314
32;0.9943102739938859;-0.3456820819591667;-0.0643598326982032;-2.0334594915788564;0.9943102739938859;-0.3456820819591667;1.5064364940966932;-2.0334594915788564;0.9943102739938859;-0.3456820819591667;-1.6351561594931;-2.0334594915788564;0.9943102739938859;-0.3456820819591667;3.0772328208915902;-2.0334594915788564
33;0.9939593423573384;-0.35618160716516845;-0.06639436324558479;-2.0355488905161363;0.9939593423573384;-0.35618160716516845;1.5044019635493115;-2.0355488905161363;0.9939593423573384;-0.35618160716516845;-1.6371906900404816;-2.0355488905161363;0.9939593423573384;-0.35618160716516845;3.0751982903442086;-2.0355488905161363
34;0.9935979107795556;-0.36668197559164345;-0.06843104951467993;-2.0377057239327185;0.9935979107795556;-0.36668197559164345;1.5023652772802165;-2.0377057239327185;0.9935979107795556;-0.36668197559164345;-1.6392273763095766;-2.0377057239327185;0.9935979107795556;-0.36668197559164345;3.0731616040751133;-2.0377057239327185
35;0.9932259784061551;-0.37718320944580613;-0.07046995918982837;-2.0399302756777464;0.9932259784061551;-0.37718320944580613;1.500326367605068;-2.0399302756777464;0.9932259784061551;-0.37718320944580613;-1.6412662859847251;-2.0399302756777464;0.9932259784061551;-0.37718320944580613;3.071122694399965;-2.0399302756777464
36;0.992843544360664;-0.3876853306975862;-0.07251116024842866;-2.042222838961251;0.992843544360664;-0.3876853306975862;1.4982851665464678;-2.042222838961251;0.992843544360664;-0.3876853306975862;-1.6433074870433253;-2.042222838961251;0.992843544360664;-0.3876853306975862;3.069081493341365;-2.042222838961251
37;0.99245060774476;-0.39818836107159544;-0.07455472097037441;-2.044583716434346;0.99245060774476;-0.39818836107159544;1.496241605824522;-2.044583716434346;0.99245060774476;-0.39818836107159544;-1.645351047765271;-2.044583716434346;0.99245060774476;-0.39818836107159544;3.067037932619419;-2.044583716434346
38;0.9920471676385209;-0.4086923220389844;-0.07660070994757359;-2.0470132202721705;0.9920471676385209;-0.4086923220389844;1.494195616847323;-2.0470132202721705;0.9920471676385209;-0.4086923220389844;-1.6473970367424702;-2.0470132202721705;0.9920471676385209;-0.4086923220389844;3.06499194364222;-2.0470132202721705
39;0.991633223100682;-0.4191972348091849;-0.07864919609355339;-2.049511672259603;0.991633223100682;-0.4191972348091849;1.4921471307013432;-2.049511672259603;0.991633223100682;-0.4191972348091849;-1.64944552288845;-2.049511672259603;0.991633223100682;-0.4191972348091849;3.06294345749624;-2.049511672259603
40;0.9912087731689024;-0.42970312032153435;-0.0807002486531536;-2.0520794038797936;0.9912087731689024;-0.42970312032153435;1.490096078141743;-2.0520794038797936;0.9912087731689024;-0.42970312032153435;-1.6514965754480502;-2.0520794038797936;0.9912087731689024;-0.42970312032153435;3.06089240493664;-2.0520794038797936
41;0.990773816860039;-0.4402099992367786;-0.08275393721231135;-2.0547167564055577;0.990773816860039;-0.4402099992367786;1.4880423895825852;-2.0547167564055577;0.990773816860039;-0.4402099992367786;-1.653550264007208;-2.0547167564055577;0.990773816860039;-0.4402099992367786;3.0588387163774824;-2.0547167564055577
42;0.9903283531704289;-0.45071789192844885;-0.08481033170794003;-2.0574240809936626;0.9903283531704289;-0.45071789192844885;1.4859859950869565;-2.0574240809936626;0.9903283531704289;-0.45071789192844885;-1.6556066585028366;-2.0574240809936626;0.9903283531704289;-0.45071789192844885;3.0567823218818537;-2.0574240809936626
43;0.989872381076182;-0.46122681847410846;-0.08686950243790549;-2.0602017387820637;0.989872381076182;-0.46122681847410846;1.483926824356991;-2.0602017387820637;0.989872381076182;-0.46122681847410846;-1.6576658292328021;-2.0602017387820637;0.989872381076182;-0.46122681847410846;3.0547231511518884;-2.0602017387820637
44;0.9894058995334807;-0.471736798646466;-0.08893152007110235;-2.0630501009901163;0.9894058995334807;-0.471736798646466;1.481864806723794;-2.0630501009901163;0.9894058995334807;-0.471736798646466;-1.659727846865999;-2.0630501009901163;0.9894058995334807;-0.471736798646466;3.0526611335186917;-2.0630501009901163
45;0.9889289074788891;-0.48224785190435004;-0.09099645565763344;-2.065969549021828;0.9889289074788891;-0.48224785190435004;1.4797998711372629;-2.065969549021828;0.9889289074788891;-0.48224785190435004;-1.6617927824525303;-2.065969549021828;0.9889289074788891;-0.48224785190435004;3.0505961979321605;-2.065969549021828
46;0.9884414038296719;-0.4927599973835414;-0.09306438063909568;-2.068960474572189;0.9884414038296719;-0.4927599973835414;1.4777319461558005;-2.068960474572189;0.9884414038296719;-0.4927599973835414;-1.6638607074339926;-2.068960474572189;0.9884414038296719;-0.4927599973835414;3.048528272950698;-2.068960474572189
47;0.987943387484122;-0.5032732538874588;-0.09513536685897521;-2.072023279736622;0.987943387484122;-0.5032732538874588;1.475660959935921;-2.072023279736622;0.987943387484122;-0.5032732538874588;-1.6659316936538722;-2.072023279736622;0.987943387484122;-0.5032732538874588;3.046457286730819;-2.072023279736622
48;0.9874348573218971;-0.5137876398776929;-0.09720948657315515;-2.0751583771236266;0.9874348573218971;-0.5137876398776929;1.473586840221741;-2.0751583771236266;0.9874348573218971;-0.5137876398776929;-1.6680058133680522;-2.0751583771236266;0.9874348573218971;-0.5137876398776929;3.044383167016639;-2.0751583771236266
49;0.9869158122043666;-0.5243031734643853;-0.09928681246053916;-2.078366189970639;0.9869158122043666;-0.5243031734643853;1.4715095143343568;-2.078366189970639;0.9869158122043666;-0.5243031734643853;-1.6700831392554363;-2.078366189970639;0.9869158122043666;-0.5243031734643853;3.042305841129255;-2.078366189970639
50;0.9863862509749683;-0.5348198723964458;-0.10136741763379414;-2.081647152263184;0.9863862509749683;-0.5348198723964458;1.469428909161102;-2.081647152263184;0.9863862509749683;-0.5348198723964458;-1.6721637444286912;-2.081647152263184;0.9863862509749683;-0.5348198723964458;3.040225235956;-2.081647152263184
51;0.9858461724595738;-0.5453377540516061;-0.10345137565021525;-2.085001708857364;0.9858461724595738;-0.5453377540516061;1.4673449511446808;-2.085001708857364;0.9858461724595738;-0.5453377540516061;-1.6742477024451123;-2.085001708857364;0.9858461724595738;-0.5453377540516061;3.038141277939579;-2.085001708857364
52;0.9852955754668652;-0.555856835426303;-0.10553876052271688;-2.088430315605748;0.9852955754668652;-0.555856835426303;1.4652575662721792;-2.088430315605748;0.9852955754668652;-0.555856835426303;-1.676335087317614;-2.088430315605748;0.9852955754668652;-0.555856835426303;3.036053893067077;-2.088430315605748
53;0.9847344587887212;-0.5663771331253867;-0.10762964673095278;-2.0919334394867124;0.9847344587887212;-0.5663771331253867;1.4631666800639433;-2.0919334394867124;0.9847344587887212;-0.5663771331253867;-1.6784259735258498;-2.0919334394867124;0.9847344587887212;-0.5663771331253867;3.033963006858841;-2.0919334394867124
54;0.9841628212006144;-0.5768986633516494;-0.10972410923256906;-2.0955115587372988;0.9841628212006144;-0.5768986633516494;1.461072217562327;-2.0955115587372988;0.9841628212006144;-0.5768986633516494;-1.6805204360274661;-2.0955115587372988;0.9841628212006144;-0.5768986633516494;3.031868544357225;-2.0955115587372988
55;0.983580661462018;-0.5874214418951695;-0.11182222347459353;-2.0991651629896517;0.983580661462018;-0.5874214418951695;1.4589741033203025;-2.0991651629896517;0.983580661462018;-0.5874214418951695;-1.6826185502694906;-2.0991651629896517;0.983580661462018;-0.5874214418951695;3.0297704301152004;-2.0991651629896517
56;0.982987978316824;-0.5979454841224656;-0.11392406540496501;-2.102894753411101;0.982987978316824;-0.5979454841224656;1.456872261389931;-2.102894753411101;0.982987978316824;-0.5979454841224656;-1.6847203921998621;-2.102894753411101;0.982987978316824;-0.5979454841224656;3.027668588184829;-2.102894753411101
57;0.982384770493773;-0.6084708049654549;-0.11602971148420645;-2.1067008428479497;0.982384770493773;-0.6084708049654549;1.4547666153106895;-2.1067008428479497;0.982384770493773;-0.6084708049654549;-1.6868260382791036;-2.1067008428479497;0.982384770493773;-0.6084708049654549;3.0255629421055876;-2.1067008428479497
58;0.9817710367068931;-0.6189974189102111;-0.11813923869724541;-2.1105839559730364;0.9817710367068931;-0.6189974189102111;1.4526570880976506;-2.1105839559730364;0.9817710367068931;-0.6189974189102111;-1.6889355654921425;-2.1105839559730364;0.9817710367068931;-0.6189974189102111;3.0234534148925487;-2.1105839559730364
59;0.9811467756559525;-0.6295253399855162;-0.12025272456538605;-2.11454462943716;0.9811467756559525;-0.6295253399855162;1.45054360222951;-2.11454462943716;0.9811467756559525;-0.6295253399855162;-1.6910490513602832;-2.11454462943716;0.9811467756559525;-0.6295253399855162;3.0213399290244083;-2.11454462943716
60;0.9805119860269221;-0.6400545817512004;-0.12237024715843617;-2.1185834120244045;0.9805119860269221;-0.6400545817512004;1.4484260796364599;-2.1185834120244045;0.9805119860269221;-0.6400545817512004;-1.6931665739533333;-2.1185834120244045;0.9805119860269221;-0.6400545817512004;3.019222406431358;-2.1185834120244045
61;0.9798666664924502;-0.6505851572862642;-0.12449188510699369;-2.1227008648114714;0.9798666664924502;-0.6505851572862642;1.4463044416879023;-2.1227008648114714;0.9798666664924502;-0.6505851572862642;-1.6952882119018908;-2.1227008648114714;0.9798666664924502;-0.6505851572862642;3.0171007684828006;-2.1227008648114714
62;0.9792108157123497;-0.6611170791767765;-0.1266177176148963;-2.12689756133108;0.9792108157123497;-0.6611170791767765;1.4441786091799997;-2.12689756133108;0.9792108157123497;-0.6611170791767765;-1.6974140444097934;-2.12689756133108;0.9792108157123497;-0.6611170791767765;3.014974935974898;-2.12689756133108
63;0.9785444323340967;-0.6716503595035445;-0.12874782447183863;-2.1311740877395158;0.9785444323340967;-0.6716503595035445;1.4420485023230574;-2.1311740877395158;0.9785444323340967;-0.6716503595035445;-1.6995441512667357;-2.1311740877395158;0.9785444323340967;-0.6716503595035445;3.012844829117956;-2.1311740877395158
64;0.9778675149933426;-0.682185009829546;-0.13088228606616123;-2.1355310429884096;0.9778675149933426;-0.682185009829546;1.4399140407287347;-2.1355310429884096;0.9778675149933426;-0.682185009829546;-1.7016786128610584;-2.1355310429884096;0.9778675149933426;-0.682185009829546;3.0107103675236333;-2.1355310429884096
65;0.9771800623144375;-0.6927210411871215;-0.1330211833978152;-2.1399690390008312;0.9771800623144375;-0.6927210411871215;1.4377751433970807;-2.1399690390008312;0.9771800623144375;-0.6927210411871215;-1.7038175101927124;-2.1399690390008312;0.9771800623144375;-0.6927210411871215;3.0085714701919795;-2.1399690390008312
66;0.9764820729109682;-0.7032584640649167;-0.13516459809150774;-2.1444887008517806;0.9764820729109682;-0.7032584640649167;1.4356317287033882;-2.1444887008517806;0.9764820729109682;-0.7032584640649167;-1.705960924886405;-2.1444887008517806;0.9764820729109682;-0.7032584640649167;3.006428055498287;-2.1444887008517806
67;0.9757735453863077;-0.7137972883945696;-0.13731261241003204;-2.149090666953174;0.9757735453863077;-0.7137972883945696;1.4334837143848638;-2.149090666953174;0.9757735453863077;-0.7137972883945696;-1.7081089392049293;-2.149090666953174;0.9757735453863077;-0.7137972883945696;3.0042800411797628;-2.149090666953174
68;0.9750544783341791;-0.7243375235371371;-0.13946530926778708;-2.1537755892433976;0.9750544783341791;-0.7243375235371371;1.4313310175271088;-2.1537755892433976;0.9750544783341791;-0.7243375235371371;-1.7102616360626843;-2.1537755892433976;0.9750544783341791;-0.7243375235371371;3.0021273443220076;-2.1537755892433976
69;0.9743248703392334;-0.734879178269252;-0.14162277224449132;-2.158544133381541;0.9743248703392334;-0.734879178269252;1.4291735545504045;-2.158544133381541;0.9743248703392334;-0.734879178269252;-1.7124190990393886;-2.158544133381541;0.9743248703392334;-0.734879178269252;2.9999698813453035;-2.158544133381541
70;0.9735847199776406;-0.7454222607690044;-0.1437850855990953;-2.1633969789463965;0.9735847199776406;-0.7454222607690044;1.4270112411958005;-2.1633969789463965;0.9735847199776406;-0.7454222607690044;-1.7145814123939926;-2.1633969789463965;0.9735847199776406;-0.7454222607690044;2.9978075679906997;-2.1633969789463965
71;0.9728340258176954;-0.7559667786015405;-0.14595233428389814;-2.168334819640323;0.9728340258176954;-0.7559667786015405;1.4248439925109977;-2.168334819640323;0.9728340258176954;-0.7559667786015405;-1.7167486610787954;-2.168334819640323;0.9728340258176954;-0.7559667786015405;2.9956403193058967;-2.168334819640323
72;0.9720727864204375;-0.7665127387043702;-0.14812460395887256;-2.173358363498076;0.9720727864204375;-0.7665127387043702;1.4226717228360233;-2.173358363498076;0.9720727864204375;-0.7665127387043702;-1.7189209307537698;-2.173358363498076;0.9720727864204375;-0.7665127387043702;2.9934680496309225;-2.173358363498076
73;0.9713010003402867;-0.7770601473723779;-0.15030198100620384;-2.178468333100715;0.9713010003402867;-0.7770601473723779;1.420494345788692;-2.178468333100715;0.9713010003402867;-0.7770601473723779;-1.721098307801101;-2.178468333100715;0.9713010003402867;-0.7770601473723779;2.9912906725835913;-2.178468333100715
74;0.9705186661256927;-0.7876090102425272;-0.1524845525450478;-2.1836654657946837;0.9705186661256927;-0.7876090102425272;1.4183117742498481;-2.1836654657946837;0.9705186661256927;-0.7876090102425272;-1.723280879339945;-2.1836654657946837;0.9705186661256927;-0.7876090102425272;2.989108101044747;-2.1836654657946837
75;0.9697257823198016;-0.7981593322782513;-0.1546724064465128;-2.1889505139161813;0.9697257823198016;-0.7981593322782513;1.416123920348383;-2.1889505139161813;0.9697257823198016;-0.7981593322782513;-1.72546873324141;-2.1889505139161813;0.9697257823198016;-0.7981593322782513;2.9869202471432823;-2.1889505139161813
76;0.9689223474611363;-0.8087111177535234;-0.1568656313488717;-2.1943242450209377;0.9689223474611363;-0.8087111177535234;1.4139306954460242;-2.1943242450209377;0.9689223474611363;-0.8087111177535234;-1.7276619581437689;-2.1943242450209377;0.9689223474611363;-0.8087111177535234;2.9847270222409232;-2.1943242450209377
77;0.9681083600842946;-0.8192643702365956;-0.15906431667300863;-2.1997874421195034;0.9681083600842946;-0.8192643702365956;1.4117320101218873;-2.1997874421195034;0.9681083600842946;-0.8192643702365956;-1.7298606434679058;-2.1997874421195034;0.9681083600842946;-0.8192643702365956;2.9825283369167863;-2.1997874421195034
78;0.967283818720663;-0.8298190925733996;-0.16126855263810708;-2.2053409039181817;0.967283818720663;-0.8298190925733996;1.4095277741567889;-2.2053409039181817;0.967283818720663;-0.8298190925733996;-1.7320648794330042;-2.2053409039181817;0.967283818720663;-0.8298190925733996;2.980324100951688;-2.2053409039181817
79;0.9664487218991478;-0.8403752868706009;-0.16347843027758394;-2.210985445065717;0.9664487218991478;-0.8403752868706009;1.407317896517312;-2.210985445065717;0.9664487218991478;-0.8403752868706009;-1.734274757072481;-2.210985445065717;0.9664487218991478;-0.8403752868706009;2.978114223312211;-2.210985445065717
80;0.9656030681469219;-0.8509329544782965;-0.1656940414552765;-2.2167218964058755;0.9656030681469219;-0.8509329544782965;1.4051022853396196;-2.2167218964058755;0.9656030681469219;-0.8509329544782965;-1.7364903682501736;-2.2167218964058755;0.9656030681469219;-0.8509329544782965;2.9758986121345186;-2.2167218964058755
81;0.9647468559901912;-0.8614920959723471;-0.16791547888188763;-2.2225511052360396;0.9647468559901912;-0.8614920959723471;1.4028808479130084;-2.2225511052360396;0.9647468559901912;-0.8614920959723471;-1.7387118056767847;-2.2225511052360396;0.9647468559901912;-0.8614920959723471;2.9736771747079076;-2.2225511052360396
82;0.9638800839549772;-0.8720527111363345;-0.17014283613169567;-2.2284739355719547;0.9638800839549772;-0.8720527111363345;1.4006534906632004;-2.2284739355719547;0.9638800839549772;-0.8720527111363345;-1.7409391629265927;-2.2284739355719547;0.9638800839549772;-0.8720527111363345;2.9714498174580997;-2.2284739355719547
83;0.9630027505679185;-0.8826147989431357;-0.17237620765953518;-2.234491268418763;0.9630027505679185;-0.8826147989431357;1.398420119135361;-2.234491268418763;0.9630027505679185;-0.8826147989431357;-1.7431725344544322;-2.234491268418763;0.9630027505679185;-0.8826147989431357;2.96921644593026;-2.234491268418763
84;0.9621148543570909;-0.8931783575361016;-0.17461568881805503;-2.240604002048467;0.9621148543570909;-0.8931783575361016;1.396180637976841;-2.240604002048467;0.9621148543570909;-0.8931783575361016;-1.745412015612952;-2.240604002048467;0.9621148543570909;-0.8931783575361016;2.96697696477174;-2.240604002048467
85;0.9612163938528463;-0.9037433842098329;-0.17686137587526046;-2.2468130522839678;0.9612163938528463;-0.9037433842098329;1.3939349509196357;-2.2468130522839678;0.9612163938528463;-0.9037433842098329;-1.7476577026701574;-2.2468130522839678;0.9612163938528463;-0.9037433842098329;2.9647312777145345;-2.2468130522839678
86;0.9603073675886712;-0.91430987539054;-0.17911336603234554;-2.2531193527898212;0.9603073675886712;-0.91430987539054;1.3916829607625507;-2.2531193527898212;0.9603073675886712;-0.91430987539054;-1.7499096928272424;-2.2531193527898212;0.9603073675886712;-0.91430987539054;2.9624792875574495;-2.2531193527898212
87;0.9593877741020652;-0.924877826615979;-0.18137175744182335;-2.2595238553698813;0.9593877741020652;-0.924877826615979;1.389424569353073;-2.2595238553698813;0.9593877741020652;-0.924877826615979;-1.7521680842367202;-2.2595238553698813;0.9593877741020652;-0.924877826615979;2.9602208961479715;-2.2595238553698813
88;0.9584576119354393;-0.935447232514951;-0.18363664922596054;-2.2660275302719612;0.9584576119354393;-0.935447232514951;1.3871596775689357;-2.2660275302719612;0.9584576119354393;-0.935447232514951;-1.7544329760208575;-2.2660275302719612;0.9584576119354393;-0.935447232514951;2.9579560043638344;-2.2660275302719612
89;0.9575168796370354;-0.9460180867863546;-0.1859081414955236;-2.2726313664997044;0.9575168796370354;-0.9460180867863546;1.3848881852993726;-2.2726313664997044;0.9575168796370354;-0.9460180867863546;-1.7567044682904205;-2.2726313664997044;0.9575168796370354;-0.9460180867863546;2.955684512094271;-2.2726313664997044
